clip_id,raw_answer,predicted,ground_truth
5000672020.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5000672021.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, with their hands resting on their lap or arms crossed.
Rating: 2",2,3
5000672022.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000672023.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672024.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672025.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000672026.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000672027.avi,"Expression: The student appears to be focused and is making a hand gesture with their right hand.
Posture: The student is sitting in front of the camera, leaning slightly forward.
Rating: 2",2,2
5000672030.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672031.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672033.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, with their head turned towards it.
Rating: 2",2,2
5000672034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5000672035.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5000672036.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5000672038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5000672042.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer with headphones on, leaning back slightly.
Rating: 2",2,3
5000672043.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer with headphones on, and their body is oriented towards the screen.
Rating: 2",2,3
5000672044.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000672045.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5000672046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5000672047.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672048.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672049.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5000672050.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5000672051.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5000672052.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer or laptop, with their head turned towards the side.
Rating: 2",2,3
5000672053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5000672054.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5000672055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
